Price,VIX_Close,SP500_Close
Ticker,^VIX,^GSPC
Date,,
1990-01-02,17.239999771118164,359.69000244140625
1990-01-03,18.190000534057617,358.760009765625
1990-01-04,19.219999313354492,355.6700134277344
1990-01-05,20.110000610351562,352.20001220703125
1990-01-08,20.260000228881836,353.7900085449219
1990-01-09,22.200000762939453,349.6199951171875
1990-01-10,22.440000534057617,347.30999755859375
1990-01-11,20.049999237060547,348.5299987792969
1990-01-12,24.639999389648438,339.92999267578125
1990-01-15,26.34000015258789,337.0
1990-01-16,24.18000030517578,340.75
1990-01-17,24.15999984741211,337.3999938964844
1990-01-18,24.34000015258789,338.19000244140625
1990-01-19,22.5,339.1499938964844
1990-01-22,26.700000762939453,330.3800048828125
1990-01-23,24.719999313354492,331.6099853515625
1990-01-24,25.389999389648438,330.260009765625
1990-01-25,25.6299991607666,326.0799865722656
1990-01-26,26.280000686645508,325.79998779296875
1990-01-29,26.440000534057617,325.20001220703125
1990-01-30,27.25,322.9800109863281
1990-01-31,25.360000610351562,329.0799865722656
1990-02-01,24.8700008392334,328.7900085449219
1990-02-02,24.31999969482422,330.9200134277344
1990-02-05,24.540000915527344,331.8500061035156
1990-02-06,24.690000534057617,329.6600036621094
1990-02-07,24.290000915527344,333.75
1990-02-08,23.770000457763672,332.9599914550781
1990-02-09,23.690000534057617,333.6199951171875
1990-02-12,24.3799991607666,330.0799865722656
1990-02-13,23.760000228881836,331.0199890136719
1990-02-14,22.049999237060547,332.010009765625
1990-02-15,19.709999084472656,334.8900146484375
1990-02-16,20.780000686645508,332.7200012207031
1990-02-20,22.780000686645508,327.989990234375
1990-02-21,23.889999389648438,327.6700134277344
1990-02-22,22.540000915527344,325.70001220703125
1990-02-23,23.690000534057617,324.1499938964844
1990-02-26,23.559999465942383,328.6700134277344
1990-02-27,22.690000534057617,330.260009765625
1990-02-28,21.989999771118164,331.8900146484375
1990-03-01,21.899999618530273,332.739990234375
1990-03-02,21.34000015258789,335.5400085449219
1990-03-05,22.030000686645508,333.739990234375
1990-03-06,20.549999237060547,337.92999267578125
1990-03-07,19.100000381469727,336.95001220703125
1990-03-08,19.739999771118164,340.2699890136719
1990-03-09,20.299999237060547,337.92999267578125
1990-03-12,20.06999969482422,338.6700134277344
1990-03-13,21.049999237060547,336.0
1990-03-14,19.649999618530273,336.8699951171875
1990-03-15,18.809999465942383,338.07000732421875
1990-03-16,17.6200008392334,341.9100036621094
1990-03-19,18.290000915527344,343.5299987792969
1990-03-20,19.059999465942383,341.57000732421875
1990-03-21,20.100000381469727,339.739990234375
1990-03-22,22.739999771118164,335.69000244140625
1990-03-23,20.459999084472656,337.2200012207031
1990-03-26,19.59000015258789,337.6300048828125
1990-03-27,21.010000228881836,341.5
1990-03-28,19.770000457763672,342.0
1990-03-29,18.459999084472656,340.7900085449219
1990-03-30,19.729999542236328,339.94000244140625
1990-04-02,22.84000015258789,338.70001220703125
1990-04-03,20.440000534057617,343.6400146484375
1990-04-04,22.030000686645508,341.0899963378906
1990-04-05,21.209999084472656,340.7300109863281
1990-04-06,21.760000228881836,340.0799865722656
1990-04-09,22.299999237060547,341.3699951171875
1990-04-10,21.690000534057617,342.07000732421875
1990-04-11,17.729999542236328,341.9200134277344
1990-04-12,19.799999237060547,344.3399963378906
1990-04-16,20.75,344.739990234375
1990-04-17,20.3799991607666,344.67999267578125
1990-04-18,22.670000076293945,340.7200012207031
1990-04-19,22.459999084472656,338.0899963378906
1990-04-20,23.329999923706055,335.1199951171875
1990-04-23,24.15999984741211,331.04998779296875
1990-04-24,21.700000762939453,330.3599853515625
1990-04-25,20.860000610351562,332.0299987792969
1990-04-26,20.25,332.9200134277344
1990-04-27,22.190000534057617,329.1099853515625
1990-04-30,19.520000457763672,330.79998779296875
1990-05-01,18.43000030517578,332.25
1990-05-02,19.31999969482422,334.4800109863281
1990-05-03,17.809999465942383,335.57000732421875
1990-05-04,17.280000686645508,338.3900146484375
1990-05-07,17.649999618530273,340.5299987792969
1990-05-08,18.489999771118164,342.010009765625
1990-05-09,18.639999389648438,342.8599853515625
1990-05-10,18.59000015258789,343.82000732421875
1990-05-11,19.809999465942383,352.0
1990-05-14,20.139999389648438,354.75
1990-05-15,19.489999771118164,354.2799987792969
1990-05-16,17.709999084472656,354.0
1990-05-17,17.270000457763672,354.4700012207031
1990-05-18,17.200000762939453,354.6400146484375
1990-05-21,16.719999313354492,358.0
1990-05-22,17.84000015258789,358.42999267578125
1990-05-23,17.18000030517578,359.2900085449219
1990-05-24,17.700000762939453,358.4100036621094
1990-05-25,17.31999969482422,354.5799865722656
1990-05-29,18.75,360.6499938964844
1990-05-30,17.440000534057617,360.8599853515625
1990-05-31,17.3700008392334,361.2300109863281
1990-06-01,17.09000015258789,363.1600036621094
1990-06-04,18.389999389648438,367.3999938964844
1990-06-05,18.969999313354492,366.6400146484375
1990-06-06,17.420000076293945,364.9599914550781
1990-06-07,16.8799991607666,363.1499938964844
1990-06-08,17.579999923706055,358.7099914550781
1990-06-11,16.34000015258789,361.6300048828125
1990-06-12,16.600000381469727,366.25
1990-06-13,17.3799991607666,364.8999938964844
1990-06-14,17.399999618530273,362.8999938964844
1990-06-15,15.899999618530273,362.9100036621094
1990-06-18,17.709999084472656,356.8800048828125
1990-06-19,15.229999542236328,358.4700012207031
1990-06-20,15.270000457763672,359.1000061035156
1990-06-21,14.720000267028809,360.4700012207031
1990-06-22,19.360000610351562,355.42999267578125
1990-06-25,17.059999465942383,352.30999755859375
1990-06-26,16.290000915527344,352.05999755859375
1990-06-27,16.0,355.1400146484375
1990-06-28,16.18000030517578,357.6300048828125
1990-06-29,15.5,358.0199890136719
1990-07-02,16.260000228881836,359.5400085449219
1990-07-03,16.110000610351562,360.1600036621094
1990-07-05,17.25,355.67999267578125
1990-07-06,16.40999984741211,358.4200134277344
1990-07-09,16.65999984741211,359.5199890136719
1990-07-10,16.920000076293945,356.489990234375
1990-07-11,16.68000030517578,361.2300109863281
1990-07-12,17.059999465942383,365.44000244140625
1990-07-13,17.09000015258789,367.30999755859375
1990-07-16,16.75,368.95001220703125
1990-07-17,16.65999984741211,367.5199890136719
1990-07-18,18.899999618530273,364.2200012207031
1990-07-19,18.559999465942383,365.32000732421875
1990-07-20,15.630000114440918,361.6099853515625
1990-07-23,23.68000030517578,355.30999755859375
1990-07-24,21.790000915527344,355.7900085449219
1990-07-25,20.190000534057617,357.0899963378906
1990-07-26,20.260000228881836,355.9100036621094
1990-07-27,21.1200008392334,353.44000244140625
1990-07-30,21.15999984741211,355.54998779296875
1990-07-31,21.110000610351562,356.1499938964844
1990-08-01,21.639999389648438,355.5199890136719
1990-08-02,20.43000030517578,351.4800109863281
1990-08-03,28.739999771118164,344.8599853515625
1990-08-06,35.90999984741211,334.42999267578125
1990-08-07,32.75,334.8299865722656
1990-08-08,28.270000457763672,338.3500061035156
1990-08-09,24.389999389648438,339.94000244140625
1990-08-10,25.75,335.5199890136719
1990-08-13,25.739999771118164,338.8399963378906
1990-08-14,24.18000030517578,339.3900146484375
1990-08-15,23.309999465942383,340.05999755859375
1990-08-16,27.15999984741211,332.3900146484375
1990-08-17,27.530000686645508,327.8299865722656
1990-08-20,26.459999084472656,328.510009765625
1990-08-21,28.899999618530273,321.8599853515625
1990-08-22,30.549999237060547,316.54998779296875
1990-08-23,36.470001220703125,307.05999755859375
1990-08-24,33.93000030517578,311.510009765625
1990-08-27,29.6299991607666,321.44000244140625
1990-08-28,29.1200008392334,321.3399963378906
1990-08-29,27.3799991607666,324.19000244140625
1990-08-30,29.889999389648438,318.7099914550781
1990-08-31,29.899999618530273,322.55999755859375
1990-09-04,29.579999923706055,323.0899963378906
1990-09-05,28.520000457763672,324.3900146484375
1990-09-06,30.190000534057617,320.4599914550781
1990-09-07,28.729999542236328,323.3999938964844
1990-09-10,29.34000015258789,321.6300048828125
1990-09-11,28.3799991607666,321.0400085449219
1990-09-12,28.1200008392334,322.5400085449219
1990-09-13,29.329999923706055,318.6499938964844
1990-09-14,30.559999465942383,316.8299865722656
1990-09-17,29.549999237060547,317.7699890136719
1990-09-18,28.81999969482422,318.6000061035156
1990-09-19,27.8799991607666,316.6000061035156
1990-09-20,28.65999984741211,311.4800109863281
1990-09-21,30.040000915527344,311.32000732421875
1990-09-24,30.559999465942383,304.5899963378906
1990-09-25,28.809999465942383,308.260009765625
1990-09-26,28.190000534057617,305.05999755859375
1990-09-27,28.670000076293945,300.9700012207031
1990-09-28,29.110000610351562,306.04998779296875
1990-10-01,28.059999465942383,314.94000244140625
1990-10-02,27.280000686645508,315.2099914550781
1990-10-03,27.899999618530273,311.3999938964844
1990-10-04,27.510000228881836,312.69000244140625
1990-10-05,27.850000381469727,311.5
1990-10-08,28.040000915527344,313.4800109863281
1990-10-09,30.709999084472656,305.1000061035156
1990-10-10,31.190000534057617,300.3900146484375
1990-10-11,33.97999954223633,295.4599914550781
1990-10-12,31.940000534057617,300.0299987792969
1990-10-15,31.639999389648438,303.2300109863281
1990-10-16,31.450000762939453,298.9200134277344
1990-10-17,31.3700008392334,298.760009765625
1990-10-18,29.600000381469727,305.739990234375
1990-10-19,27.860000610351562,312.4800109863281
1990-10-22,27.270000457763672,314.760009765625
1990-10-23,27.56999969482422,312.3599853515625
1990-10-24,28.280000686645508,312.6000061035156
1990-10-25,29.040000915527344,310.1700134277344
1990-10-26,30.75,304.7099914550781
1990-10-29,31.540000915527344,301.8800048828125
1990-10-30,30.520000457763672,304.05999755859375
1990-10-31,30.040000915527344,304.0
1990-11-01,30.25,307.0199890136719
1990-11-02,30.030000686645508,311.8500061035156
1990-11-05,29.850000381469727,314.5899963378906
1990-11-06,29.110000610351562,311.6199951171875
1990-11-07,30.8700008392334,306.010009765625
1990-11-08,30.790000915527344,307.6099853515625
1990-11-09,26.959999084472656,313.739990234375
1990-11-12,25.600000381469727,319.4800109863281
1990-11-13,24.579999923706055,317.6700134277344
1990-11-14,22.889999389648438,320.3999938964844
1990-11-15,22.56999969482422,317.0199890136719
1990-11-16,21.34000015258789,317.1199951171875
1990-11-19,20.950000762939453,319.3399963378906
1990-11-20,20.09000015258789,315.30999755859375
1990-11-21,21.09000015258789,316.0299987792969
1990-11-23,20.979999542236328,315.1000061035156
1990-11-26,22.760000228881836,316.510009765625
1990-11-27,22.860000610351562,318.1000061035156
1990-11-28,22.959999084472656,317.95001220703125
1990-11-29,23.90999984741211,316.4200134277344
1990-11-30,22.15999984741211,322.2200012207031
1990-12-03,22.290000915527344,324.1000061035156
1990-12-04,22.030000686645508,326.3500061035156
1990-12-05,20.940000534057617,329.9200134277344
1990-12-06,22.6200008392334,329.07000732421875
1990-12-07,22.59000015258789,327.75
1990-12-10,23.579999923706055,328.8900146484375
1990-12-11,23.75,326.44000244140625
1990-12-12,21.280000686645508,330.19000244140625
1990-12-13,23.049999237060547,329.3399963378906
1990-12-14,23.850000381469727,326.82000732421875
1990-12-17,24.850000381469727,326.0199890136719
1990-12-18,23.110000610351562,330.04998779296875
1990-12-19,23.079999923706055,330.20001220703125
1990-12-20,23.1299991607666,330.1199951171875
1990-12-21,22.65999984741211,331.75
1990-12-24,24.030000686645508,329.8999938964844
1990-12-26,24.18000030517578,330.8500061035156
1990-12-27,24.809999465942383,328.2900085449219
1990-12-28,25.049999237060547,328.7200012207031
1990-12-31,26.3799991607666,330.2200012207031
1991-01-02,26.6200008392334,326.45001220703125
1991-01-03,27.93000030517578,321.9100036621094
1991-01-04,27.190000534057617,321.0
1991-01-07,28.950000762939453,315.44000244140625
1991-01-08,30.3799991607666,314.8999938964844
1991-01-09,33.29999923706055,311.489990234375
1991-01-10,31.329999923706055,314.5299987792969
1991-01-11,32.630001068115234,315.2300109863281
1991-01-14,36.20000076293945,312.489990234375
1991-01-15,36.15999984741211,313.7300109863281
1991-01-16,33.20000076293945,316.1700134277344
1991-01-17,27.450000762939453,327.9700012207031
1991-01-18,25.389999389648438,332.2300109863281
1991-01-21,24.329999923706055,331.05999755859375
1991-01-22,24.899999618530273,328.30999755859375
1991-01-23,23.920000076293945,330.2099914550781
1991-01-24,22.860000610351562,334.7799987792969
1991-01-25,22.200000762939453,336.07000732421875
1991-01-28,23.049999237060547,336.0299987792969
1991-01-29,23.170000076293945,335.8399963378906
1991-01-30,21.3700008392334,340.9100036621094
1991-01-31,20.90999984741211,343.92999267578125
1991-02-01,21.040000915527344,343.04998779296875
1991-02-04,21.860000610351562,348.3399963378906
1991-02-05,21.459999084472656,351.260009765625
1991-02-06,22.68000030517578,358.07000732421875
1991-02-07,23.600000381469727,356.5199890136719
1991-02-08,23.3799991607666,359.3500061035156
1991-02-11,22.559999465942383,368.5799865722656
1991-02-12,22.260000228881836,365.5
1991-02-13,20.860000610351562,369.0199890136719
1991-02-14,21.479999542236328,364.2200012207031
1991-02-15,19.56999969482422,369.05999755859375
1991-02-19,19.84000015258789,369.3900146484375
1991-02-20,22.260000228881836,365.1400146484375
1991-02-21,20.780000686645508,364.9700012207031
1991-02-22,21.010000228881836,365.6499938964844
1991-02-25,22.860000610351562,367.260009765625
1991-02-26,20.3799991607666,362.80999755859375
1991-02-27,21.260000228881836,367.739990234375
1991-02-28,21.229999542236328,367.07000732421875
1991-03-01,21.229999542236328,370.4700012207031
1991-03-04,20.860000610351562,369.3299865722656
1991-03-05,20.450000762939453,376.7200012207031
1991-03-06,20.549999237060547,376.1700134277344
1991-03-07,21.049999237060547,375.9100036621094
1991-03-08,20.809999465942383,374.95001220703125
1991-03-11,20.8799991607666,372.9599914550781
1991-03-12,18.81999969482422,370.0299987792969
1991-03-13,16.09000015258789,374.57000732421875
1991-03-14,14.9399995803833,373.5
1991-03-15,14.899999618530273,373.5899963378906
1991-03-18,15.789999961853027,372.1099853515625
1991-03-19,16.110000610351562,366.5899963378906
1991-03-20,16.040000915527344,367.9200134277344
1991-03-21,16.860000610351562,366.5799865722656
1991-03-22,16.489999771118164,367.4800109863281
1991-03-25,16.760000228881836,369.8299865722656
1991-03-26,16.309999465942383,376.29998779296875
1991-03-27,16.549999237060547,375.3500061035156
1991-03-28,16.8799991607666,375.2200012207031
1991-04-01,17.420000076293945,371.29998779296875
1991-04-02,17.399999618530273,379.5
1991-04-03,17.610000610351562,378.94000244140625
1991-04-04,18.010000228881836,379.7699890136719
1991-04-05,17.6299991607666,375.3599853515625
1991-04-08,17.40999984741211,378.6600036621094
1991-04-09,20.1200008392334,373.55999755859375
1991-04-10,19.729999542236328,373.1499938964844
1991-04-11,17.239999771118164,377.6300048828125
1991-04-12,18.450000762939453,380.3999938964844
1991-04-15,16.5,381.19000244140625
1991-04-16,15.819999694824219,387.6199951171875
1991-04-17,15.470000267028809,390.45001220703125
1991-04-18,16.260000228881836,388.4599914550781
1991-04-19,15.680000305175781,384.20001220703125
1991-04-22,16.780000686645508,380.95001220703125
1991-04-23,17.020000457763672,381.760009765625
1991-04-24,16.719999313354492,382.760009765625
1991-04-25,17.149999618530273,379.25
1991-04-26,17.270000457763672,379.0199890136719
1991-04-29,18.270000457763672,373.6600036621094
1991-04-30,18.239999771118164,375.3399963378906
1991-05-01,17.770000457763672,380.2900085449219
1991-05-02,17.520000457763672,380.5199890136719
1991-05-03,17.239999771118164,380.79998779296875
1991-05-06,17.920000076293945,380.0799865722656
1991-05-07,17.459999084472656,377.32000732421875
1991-05-08,17.780000686645508,378.510009765625
1991-05-09,17.170000076293945,383.25
1991-05-10,17.540000915527344,375.739990234375
1991-05-13,17.65999984741211,376.760009765625
1991-05-14,18.0,371.6199951171875
1991-05-15,18.3799991607666,368.57000732421875
1991-05-16,17.239999771118164,372.19000244140625
1991-05-17,16.639999389648438,372.3900146484375
1991-05-20,17.100000381469727,372.2799987792969
1991-05-21,16.06999969482422,375.3500061035156
1991-05-22,16.15999984741211,376.19000244140625
1991-05-23,16.110000610351562,374.9599914550781
1991-05-24,15.229999542236328,377.489990234375
1991-05-28,15.670000076293945,381.94000244140625
1991-05-29,15.899999618530273,382.7900085449219
1991-05-30,16.020000457763672,386.9599914550781
1991-05-31,15.930000305175781,389.8299865722656
1991-06-03,16.8700008392334,388.05999755859375
1991-06-04,16.170000076293945,387.739990234375
1991-06-05,16.399999618530273,385.0899963378906
1991-06-06,16.93000030517578,383.6300048828125
1991-06-07,16.979999542236328,379.42999267578125
1991-06-10,17.469999313354492,378.57000732421875
1991-06-11,17.31999969482422,381.04998779296875
1991-06-12,17.719999313354492,376.6499938964844
1991-06-13,16.989999771118164,377.6300048828125
1991-06-14,15.979999542236328,382.2900085449219
1991-06-17,15.5,380.1300048828125
1991-06-18,16.139999389648438,378.5899963378906
1991-06-19,17.440000534057617,375.0899963378906
1991-06-20,16.75,375.4200134277344
1991-06-21,16.510000228881836,377.75
1991-06-24,18.280000686645508,370.94000244140625
